"code","name","Ölçü Br1   ","Ölçü Br2   ","Pay-1   ","Payda-1   ","Ölçü Br3   ","Pay-2   ","Payda-2   ","price","Alış Fiyatı-1   "
"KIRT-1293","MONOFOZE 5 MT KAUÇUK GRUP FİŞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1294","BALADOZ BOŞ BVC","AD","","1","1","","1","1","60.00","0.00000"
"KIRT-1295","SOUDAL AKRALİK MASTİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1296","45X18 OVAL ODA KİLİT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1297","CHEMLOCK KALIP AYIRICI 500 ML","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1299","M8 PROFİL MENGENESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1300","MEKANİK ZIMBA KANGRO TS610R","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1301","MEKANİK ZIMBA MAKİNASI KANGRO TS554C","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1302","KARBOSAN 115*80 FLAP ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1303","180*40 FLAP ZIMPARA","AD","","1","1","","1","1","61.68","0.00000"
"KIRT-1306","RAYKO 5 MT ŞERİT METRE CR575X","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1308","RAYKO PLASTİK FALÇATA BÜYÜK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1311","KONTROL KALEMİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1312","ARTI 115 LİK FLAP ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1313","SKİLL 6002 DARBELİ MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1314","DEKOPAJ JS 650","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1315","AG 115 AVUÇ TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1316","9 LT SESSİZ KOMPRESÖR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1317","BOYALI ÇIRPI İPİ","AD","","1","1","","1","1","75.00","0.00000"
"KIRT-1318","10 MM OKSİJEN HORTUMU","AD","","1","1","","1","1","30.48","0.00000"
"KIRT-1319","YANGIN VANASI TK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1320","FABER CASTEL CD KALEMİ","AD","","1","1","","1","1","12.50","0.00000"
"KIRT-1321","45 MM BİLYA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1322","PPRC BORU KESME MAKASI 63 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1323","ÇEKORAPİD","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1324","5 MM NAYLON HALAT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1325","6201 2 RS RULMAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1326","BOR MOTOR KATKI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1327","TP 52 PLAZMA KESME MAKİNASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1328","1011 METAL ŞARZLI EL FENERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1329","6 MM L ALLEN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1330","20 MM PPRC DİRSEK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1331","PPRC KELEPÇE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1332","DUŞ TAKIMI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1333","4516 HAVALI GRES A1-16","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1334","HAVALI GRES TABANCASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1335","PLASTİK TEKNE TEKERLEKLİ 5500","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1336","HIŞIR ÖRTÜ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1337","BALING CELAN FAST","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1338","STOX BOND G-277","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1339","1/2 30 MM LOKMA İZELTAŞ","AD","","1","1","","1","1","158.25","0.00000"
"KIRT-1340","1/2 32 MM LOKMA İZELTAŞ","AD","","1","1","","1","1","118.50","0.00000"
"KIRT-1341","400MM ALÜMİNYUM KULP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1342","2,4 KARBONSUZ ARGON TELİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1343","2"" BANT RAPTİYESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1344","RJ 45 JAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1345","CAT 6 PENSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1346","5 TON PEHLİVAN KRİKO","AD","","1","1","","1","1","5764.00","0.00000"
"KIRT-1347","2,4 TUNGSTEN TUTUCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1348","JB091/JUBAS5700","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1349","MASQUE M6200 JUPİTER","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1350","ABEK1 M600 FİLİTRE KİTİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1351","7845/VENİCUT 5 M","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1352","1300 VB YÜZ MASKESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1353","TW004/TOWAAG591","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1354","M12 FLANŞLI PERÇİN SOMUNU","AD","","1","1","","1","1","8.65","0.00000"
"KIRT-1355","PİRİNÇ KAYNAK TELİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1356","2"" BANT RAPTİYE ANAHTARI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1357","FİYAT ETİKET MAKİNASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1358","SAÇ KAPMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1359","2,0 MM TUNGSTEN TUTUCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1360","3,2 TUNGSTEN KISKACI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1361","3,2 TUNGSTEN ELEKTROT YEŞİL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1362","YANGIN DURDURUCU HARCI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1363","ÇAY KARIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1364","USB ÇOKLAYICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1365","600 MANİVELA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1366","BOŞ HALKA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1368","60 CM SU TERAZİSİ MIKNATISLI","AD","","1","1","","1","1","186.50","0.00000"
"KIRT-1369","80 CM SU TERAZİSİ MIKNATISLI","AD","","1","1","","1","1","240.50","0.00000"
"KIRT-1370","TOPUKLU MANİVELA","AD","","1","1","","1","1","45.00","0.00000"
"KIRT-1371","JETCO METAL KESME MAK. JCO23-355","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1372","BEL KÜREĞİ","AD","","1","1","","1","1","105.00","0.00000"
"KIRT-1373","20*25 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.95","0.00000"
"KIRT-1374","İSTUT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1375","AKÜ ŞARZ CİHAZI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1376","CHEMLOCK 42","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1377","ANAHTAR KİTİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1378","M6X075 HELİS KILAVUZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1379","CIRTLI DİSK ALTI 115","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1380","3 TON ARABALI KRİKO PRO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1381","3 TON ARABALI KRİKO PEDALLI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1382","3 TON ARABALI KRİKO UZUN ŞASE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1383","ÇİM MAKASI","AD","","1","1","","1","1","266.50","0.00000"
"KIRT-1384","FLORASAN ZİNCİRİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1385","6*7 KİLİTLİ POŞET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1386","48X48X15 CM C30 BEYAZ KASA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1387","TELEFON GİDERLERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1388","ELEKTRİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1389","SOUDAL DAYSON PU SİYAH","AD","","1","1","","1","1","135.00","0.00000"
"KIRT-1390","100*45 PVC DİRSEK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1391","100*90 PVC DİRSEK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1392","50 CM SU TERAZİSİ MIKNATISLI","AD","","1","1","","1","1","170.20","0.00000"
"KIRT-1393","MASKELEME NAYLON FOLYO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1394","MİCROFİBER BEZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1395","30*20 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.79","0.00000"
"KIRT-1396","175 ARA BÖLME","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-1397","140 ARA BÖLME","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1398","120 ARA BÖLME","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1399","KARBON KAĞIDI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1400","FBI F-318 ŞARJLI 14 LED SPOT EL FENERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-14001","7 TON KANCA EMNİYET MANDALI","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-14002","15 TON KANCA EMLİYET MANDALI","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-14003","22 TON KANCA EMLİYET MANDALI","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-1401","AVEC AV-802 PİL ŞARZ CİHAZI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1402","SUNFİX ÇİFTLİ KARIŞIM","AD","","1","1","","1","1","197.85","0.00000"
"KIRT-1403","200 MM SÜPER İZOLE PENSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1404","OSAKA OPT P129","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1405","İZELTAŞ KLEMENS TORNAVİDA","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-1406","105 ARA BÖLME","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1407","501 ARA BÖLME","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1408","AKRİLİK MASA+AYAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1409","JETCO 1/4+1/2 LOKMA SETİ 75 PRÇ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1410","ASKILI MAKARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1411","40X60 PROFİL TAPA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1412","25X25 PROFİL TAPA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1413","PROFİL KAPAĞI PLASTİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1414","M4 FLANŞLI SOMUN","AD","","1","1","","1","1","0.70","0.00000"
"KIRT-1415","TURCOBOOR MANYETİK MATKAP 50/AK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1416","REZİDANS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1417","PERMANENT MARKER KALEM","AD","","1","1","","1","1","21.60","0.00000"
"KIRT-1418","20,5X90 HAVŞA FREZE","AD","","1","1","","1","1","8.90","0.00000"
"KIRT-1419","BORU KELEPÇESİ AĞIR TİP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1420","ORTA GERİLİM HALISI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1421","5,5 KW 12A KONDAKTÖR 220V","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1422","1X25A 6KA C TİPİ OTOMAT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1423","MANDAL BUTON","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1424","250 MM DÜZ PERGEL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1425","4 MT TIG TORCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1426","OSAKA OPT 4080-6 TORNAVİDA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1427","MORS KONİK 18/2","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1428","MORS KONİK 16/2","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1429","MORS KOVAN 2/1","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1430","DEVE BOYNU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1431","1 TON 3MT ZİNCİRLİ CARASKAL","AD","","1","1","","1","1","1440.00","0.00000"
"KIRT-1432","200 ML PAS SÖKÜCÜ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1433","AKÜ TAKVİYE MAŞASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-14331","AKÜ TAKVİYE MAŞASI MİNİ","AD","","1","1","","1","1","15.00","0.00000"
"KIRT-1434","0,5 MM MATKAP UCU HSS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1435","ÖZEL GİYSİ TK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1436","400*250 ŞAPKALI GÖNYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1437","BEDENSEL ENGELLİ ARABASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1438","MAVİ BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1439","VOLAND BAKALİT 150 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1440","M8 ÇARK KOLU ERKEK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1441","TORÇ BOYUN TAKOZU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1442","40*20 PİMLİ KEÇE ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1443","40*15 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.86","0.00000"
"KIRT-1445","40 CM MARANGOZ GÖNYE ALÜMİNYUM","AD","","1","1","","1","1","285.58","0.00000"
"KIRT-1446","PE 1000 YEŞİL LEVHA 10 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1447","1/2 28 MM LOKMA İZELTAŞ","AD","","1","1","","1","1","150.25","0.00000"
"KIRT-1448","20*20 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.91","0.00000"
"KIRT-1449","25*20 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.01","0.00000"
"KIRT-1450","25*25 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.18","0.00000"
"KIRT-1451","40*25 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1452","50*15 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","0.95","0.00000"
"KIRT-1453","50*20 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.03","0.00000"
"KIRT-1455","60*15 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.23","0.00000"
"KIRT-1456","60*20 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.20","0.00000"
"KIRT-1457","60*40 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.92","0.00000"
"KIRT-1458","80*15 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","1.70","0.00000"
"KIRT-1459","80*40 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","2.96","0.00000"
"KIRT-1460","80*50 SAPLI MOP ZIMPARA","AD","","1","1","","1","1","3.73","0.00000"
"KIRT-1461","20 MM KÖPÜK BANT","AD","","1","1","","1","1","55.02","0.00000"
"KIRT-1462","40 MM KÖPÜK BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1463","STAYER 160 AMP. KAYNAK MAKİNESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1464","1000 GR TANGİT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1465","PLASTİK KULP NO:1","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1466","35 LT SIVA VE ALÇI TEKNESİ","AD","","1","1","","1","1","165.00","0.00000"
"KIRT-1467","12 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1468","10 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1469","8 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1470","MULTİMETRE PENS TİPİ DİJİTAL UT200A","AD","","1","1","","1","1","600.00","0.00000"
"KIRT-1471","PROX 14-4 1,5AH AKÜLÜ VİDALAMA SAMSUNG PİL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1472","TECNADE 250 ML YAPIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1473","TECNADE 50 ML YAPIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1474","300 MM DİJİTAL MİHENGİR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1475","PANİK BAR KİLİT KOLU TK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1476","225 YILDIZ KAPLİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1477","UCP 204 YATAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1479","MXP 7077 UZUN KALIPÇI TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1480","SOUDAL SİYAH SİLİKON","AD","","1","1","","1","1","48.00","0.00000"
"KIRT-1481","400 ML PAS SÖKÜCÜ","AD","","1","1","","1","1","100.00","0.00000"
"KIRT-1482","5 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1483","6 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1484","7 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1485","9 MM ELMAS MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1488","4X200 SB İTİCİ PİM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1489","SOUDAL AYNA SİLİKONU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1490","AEG CLR2-15B ÇİZGİ LAZER HİZALAMA","AD","","1","1","","1","1","2500.00","0.00000"
"KIRT-1491","KARTONPİYER ALÇISI 30/1","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1492","SIVA ALÇI 35/1","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1493","5/30 YAĞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1494","1000*660 ŞAPKALI GÖNYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1495","400 MM LEVYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1496","VOLAND BAKALİT 125 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1497","MT SÜPER DÖNER DOLAP","AD","","1","1","","1","1","16430.00","0.00000"
"KIRT-1498","ÇELİK BURUNLU ÇARIK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1499","100 CM SU TERAZİSİ MIKNATISLI","AD","","1","1","","1","1","160.25","0.00000"
"KIRT-1500","M5 FLANŞLI PERÇİN SOMUNU","AD","","1","1","","1","1","1.75","0.00000"
"KIRT-15001","VOLAND BAKALİT 100 MM","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-1501","300*200 ŞAPKALI GÖNYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1502","200*50*19 80 KUM KEÇE MOP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1503","KNİPEX 140 MM KARGABURNU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1504","3 MM FİRKETE","AD","","1","1","","1","1","4.78","0.00000"
"KIRT-1505","45 MM PAFTA KOLU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1506","KIWOBOND 1100 POWERGRİP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1508","MİKSER UCU 600X120 M14","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1509","115*22 M14 ELYAF KOMBİ MOP ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1510","KAR MASKESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1511","KMT 220 CRAFT MANUEL ŞERİT TES.MAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1512","1 KG NUMUNE KABI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1513","1,70 KG NUMUNE KABI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1514","ÇELİK TERMOS BARDAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1515","KANCA SAÇ MAKASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1516","200 LÜK TAŞ MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1517","MANOMETRE 1/2 ALTTAN ÇIKIŞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1518","AS KESME LÜLESİ 75-150 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1519","PELOX JEL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1520","PERDE TİP PASPAY 25 MM 6-14","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1521","LASTİK ŞİŞİRME TABANCASI","AD","","1","1","","1","1","100.75","0.00000"
"KIRT-1522","4X60 BETON ÇİVİSİ","AD","","1","1","","1","1","57.60","0.00000"
"KIRT-1523","KIL PASPAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1524","POWER 8200 L3 EL FENERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1526","TAKMATİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1527","SOUDAL SİLİKONİZE MASTİK GRİ","AD","","1","1","","1","1","35.00","0.00000"
"KIRT-1528","SOUDAL SİLİKONİZE MASTİK A.MEŞE","AD","","1","1","","1","1","35.00","0.00000"
"KIRT-1529","SOUDAL SİLİKONİZE MASTİK A.GRİ","AD","","1","1","","1","1","35.00","0.00000"
"KIRT-1530","SOUDAL CEPHE SİLİKONU NO:5 SİYAH","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1531","SOUDAL CEPHE SİLİKONU NO:5 BEYAZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1532","4X40 BETON ÇİVİSİ","AD","","1","1","","1","1","50.70","0.00000"
"KIRT-1533","10 MM HALKALI CİVATA","AD","","1","1","","1","1","38.60","0.00000"
"KIRT-1534","20X325X490 DIN1870/2 KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1535","28X385X580 DIN1870/2 KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1536","HT 20842 PLAZMA MEMESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1537","200 MM KOMBİNE PENSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1538","30*20 PİMLİ KEÇE ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1539","6 LI TERS KLAVUZ SETİ","AD","","1","1","","1","1","8.50","0.00000"
"KIRT-1540","KAYNAKÇI ELBİSESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1541","MEKANİK EL LASTİĞİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1542","50*20 PİMLİ KEÇE ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1543","60*30 PİMLİ KEÇE ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1544","ENGELLİ WC TAŞIMA KOLU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1545","5X5 EBATLI BRANDA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1546","OSAKA OPT 708 RENDE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1547","ELEKTRİKLİ ŞOFBEN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1548","3 TON PEHLİVAN KRİKO","AD","","1","1","","1","1","4605.00","0.00000"
"KIRT-1549","RASPA SETİ PROMO SET-2","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1550","35*47*10 FEKO KEÇE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1551","3 TON 5 MT ZİNCİRLİ CARASKAL","AD","","1","1","","1","1","3025.00","0.00000"
"KIRT-1552","2 TON 5 MT ZİNCİRLİ CARASKAL","AD","","1","1","","1","1","1920.00","0.00000"
"KIRT-1553","FARYAP KÜREK","AD","","1","1","","1","1","438.00","0.00000"
"KIRT-1554","SAKLAMA KABI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1555","1X16 KAUÇUK DİŞİ FİŞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1556","ASTOR 1,5 TON MAKASLI TRANSPALET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1557","8X8 HIZ AYAR VANASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1558","B23 PRO SÜTUNLU MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1559","SOUDAL FİX ALL HİGH TACK BEYAZ","AD","","1","1","","1","1","196.30","0.00000"
"KIRT-1560","6205 2RS1 RULMAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1561","OSAKA OPT-310 SAÇ KESME MAKASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1562","13 MM KARBÜR FREZE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1563","PORTLİF DİKİZ AYNASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1564","SP15 B TAŞIYICI RULMAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1565","SOUDAL AKVARYUM SİLİKONU ŞEFFAF","AD","","1","1","","1","1","198.50","0.00000"
"KIRT-1566","KİMYASAL EMİCİ PED","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1567","8 MM DEMİRCİ MAKASI AFACAN","AD","","1","1","","1","1","750.00","0.00000"
"KIRT-1568","10 MM DEMİRCİ MAKASI AFACAN","AD","","1","1","","1","1","940.00","0.00000"
"KIRT-1569","KÖPÜK TABANCASI PLSTK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1570","12 MM DEMİRCİ MAKASI AFACAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1571","M8 KELEBEK DİŞİ TUTAMAK NO2","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1572","M10 KELEBEK DİŞİ TUTAMAK NO2","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1573","M10X40 KELEBEK ERKEK TUTAMAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1574","M8X60 KELEBEK ERKEK TUTAMAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1575","180 MM PLASTİK TUTAMAK TIRTIRLI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-1576","M16X150 SEHBA AYAK OYNAR BAŞ 110 LUK","AD","","1","1","","1","1","0.00","0.00000"
